,positions,labels,type
600,"[-0.13450408 -0.76321655 -0.83539871 -0.09734055 -0.40687804 -0.69792409
 -0.03749844 -0.01770376 -0.58875924 -0.12113608  0.29456523 -0.77706958
 -0.59961256 -0.27376306 -0.42603882 -0.78067289 -0.30124103 -0.86855577
 -0.75603258 -0.13442175 -1.31529976 -0.79929529 -0.13921442 -1.31562161
  0.37775569 -0.11342288 -0.56403276  0.34498996  0.13940697 -0.98751223
  0.23966271  0.07270057 -1.61384836  0.20991119  0.1021654  -1.8428102
 -0.33762091 -0.74673511 -0.87981332 -0.850306   -1.44522839 -1.38541012
 -1.36568446 -2.14426507 -1.80935754 -1.43488927 -2.03577157 -2.1098511
  0.14848933 -0.66489743 -0.91658195  0.17330032  0.03691513 -1.78421882
  0.16961331  0.68136967 -2.58715676  0.1879294   0.87960052 -2.87862474
 -0.05560876 -0.1230186  -0.61054361 -0.71849216 -0.09842035 -1.5583993
 -0.87124224 -0.08299737 -1.381575    0.2111408   0.20586066 -2.06046851
  0.18803499  0.16843719 -1.83586131]",4,Rch_Fwr_Bck_LnFwr_R
601,"[-0.13557185 -0.76298697 -0.83313132 -0.09606567 -0.40079904 -0.69273284
 -0.03544887 -0.01391874 -0.58468984 -0.11954903  0.3008167  -0.77015299
 -0.59924276 -0.27329021 -0.42527566 -0.77982257 -0.30200576 -0.86782047
 -0.75773899 -0.13305458 -1.31378756 -0.80074201 -0.13945955 -1.31673793
  0.37816053 -0.11323389 -0.56335091  0.34265794  0.14243486 -0.98478507
  0.23872234  0.07636359 -1.61134253  0.20888135  0.10157135 -1.85061024
 -0.33115282 -0.75401747 -0.85729674 -0.85025726 -1.41713593 -1.4161189
 -1.37074158 -2.08224062 -1.89053949 -1.4350857  -1.96584803 -2.19023766
  0.13887221 -0.65887339 -0.92293674  0.17493345  0.03472608 -1.77427652
  0.18144284  0.69271788 -2.588078    0.20042011  0.89107887 -2.87969769
 -0.05320171 -0.11600897 -0.60527423 -0.72105042 -0.09523946 -1.55800418
 -0.87490899 -0.08868014 -1.36943075  0.19748804  0.19631442 -2.06072819
  0.26106907  0.25167624 -2.00838295]",4,Rch_Fwr_Bck_LnFwr_R
602,"[-0.13130472 -0.74898216 -0.82587272 -0.08988697 -0.38531262 -0.68424206
 -0.03206312 -0.00884089 -0.57922356 -0.11838258  0.31072743 -0.7591735
 -0.5988133  -0.27279968 -0.42448728 -0.7792667  -0.30236129 -0.86692308
 -0.8257412  -0.1430152  -1.4113763  -0.82189748 -0.11179808 -1.45243131
  0.37862281 -0.11300775 -0.56263648  0.3394312   0.14812394 -0.9802283
  0.23864106  0.08016117 -1.60700805  0.21003785  0.11210682 -1.86427759
 -0.30675668 -0.72042881 -0.83857062 -0.60354177 -1.58813847 -1.22042361
 -0.91707987 -2.44616463 -1.52669603 -0.9868882  -2.37929339 -1.83847037
  0.13528326 -0.65370307 -0.92366757  0.17789162  0.03300843 -1.76461619
  0.19069573  0.69935839 -2.58679122  0.20991665  0.89851283 -2.87816898
 -0.04889066 -0.10700159 -0.59879529 -0.63826933 -0.06916744 -1.63177992
 -0.82348481 -0.0713328  -1.46038839  0.19448457  0.19433724 -2.05795902
  0.19042026  0.15163478 -1.79916956]",4,Rch_Fwr_Bck_LnFwr_R
603,"[-0.12488045 -0.74123004 -0.82447775 -0.08513819 -0.37781682 -0.68054577
 -0.02966983 -0.00463855 -0.57352662 -0.11652884  0.32580849 -0.74040754
 -0.59866857 -0.27254533 -0.42379633 -0.7949175  -0.33056551 -0.85380824
 -0.77031928 -0.13442746 -1.28846441 -0.80104368 -0.14049046 -1.3127255
  0.37879058 -0.112958   -0.56201896  0.33786553  0.15989215 -0.97175776
  0.2394572   0.08002353 -1.59735321  0.20854326  0.10004926 -1.85610348
 -0.29346006 -0.71355272 -0.83456295 -0.59604723 -1.58130938 -1.20960733
 -0.91485476 -2.43936968 -1.50920528 -0.98660141 -2.37277709 -1.82052079
  0.1340145  -0.64740902 -0.92839178  0.18190292  0.0274959  -1.74458804
  0.20008815  0.71561063 -2.58250429  0.21958913  0.91590246 -2.87341635
 -0.0459383  -0.10116074 -0.59361927 -0.73335179 -0.09568307 -1.55803164
 -0.87494372 -0.10594575 -1.36552845  0.18691656  0.1854018  -2.04784052
  0.2492073   0.23474674 -1.9803674 ]",4,Rch_Fwr_Bck_LnFwr_R
604,"[-1.19254260e-01 -7.29879591e-01 -8.20577736e-01 -8.16888396e-02
 -3.70586926e-01 -6.74325599e-01 -2.80949886e-02 -2.01009590e-03
 -5.63903099e-01 -1.14844986e-01  3.38110140e-01 -7.17095500e-01
 -5.98715663e-01 -2.73321600e-01 -4.17727885e-01 -7.96361064e-01
 -3.46545216e-01 -8.42625913e-01 -8.31454857e-01 -1.37764585e-01
 -1.39907251e+00 -8.15371099e-01 -1.09279914e-01 -1.46131155e+00
  3.78070157e-01 -1.13009283e-01 -5.59817376e-01  3.36078114e-01
  1.74324608e-01 -9.58049150e-01  2.37849038e-01  6.80603068e-02
 -1.57807386e+00  2.11838077e-01  8.30503412e-02 -1.82816997e+00
 -2.83830472e-01 -7.05315266e-01 -8.25340407e-01 -5.87102014e-01
 -1.57150794e+00 -1.19840388e+00 -9.06295855e-01 -2.42787093e+00
 -1.49605432e+00 -9.80294038e-01 -2.36047551e+00 -1.80598711e+00
  1.32584415e-01 -6.33537214e-01 -9.34137473e-01  1.72119054e-01
 -8.41677503e-02 -1.72943970e+00  1.81747055e-01  5.68481809e-01
 -2.69792765e+00  1.98739636e-01  7.73300663e-01 -2.98121625e+00
 -4.39751194e-02 -9.69010205e-02 -5.85309032e-01 -6.31602952e-01
 -5.88892051e-02 -1.65185023e+00 -8.33836753e-01 -8.88526582e-02
 -1.50070507e+00  1.84954999e-01  1.62999698e-01 -2.03660427e+00
  2.46328143e-01  2.19535808e-01 -1.97215461e+00]",4,Rch_Fwr_Bck_LnFwr_R
605,"[-0.10949522 -0.78227011 -0.85581698 -0.06889187 -0.38663701 -0.68145244
 -0.01402827  0.01682633 -0.54026966 -0.11583117  0.36598206 -0.72616092
 -0.64256441 -0.29015685 -0.42219634 -0.84293408 -0.36906308 -0.88593159
 -0.83626293 -0.16303541 -1.35477744 -0.86151565 -0.14843879 -1.41346574
  0.29626237 -0.00923662 -0.62141507  0.58054261  0.05124411 -1.06501297
  0.28737493  0.05044833 -1.68319599  0.22776318  0.0938952  -1.96792865
 -0.27312445 -0.7767443  -0.83938472 -0.63153055 -1.68141486 -1.28684294
 -1.00365257 -2.57682439 -1.65029987 -1.11482097 -2.4856118  -1.96701961
  0.14851371 -0.67197316 -0.99591357  0.20586889 -0.02613773 -1.80996601
  0.23399109  0.74785915 -2.79651026  0.22302792  0.97002754 -3.09571554
 -0.03018812 -0.08575841 -0.56946    -0.76593134 -0.10289804 -1.68580989
 -0.92417275 -0.08123624 -1.48968273  0.18759386  0.18323856 -2.17319512
  0.2643537   0.24068118 -2.0794855 ]",4,Rch_Fwr_Bck_LnFwr_R
606,"[-0.15137671 -1.02175759 -0.74755384 -0.084271   -0.49480252 -0.60038462
 -0.00898637  0.02397742 -0.52317684 -0.11036542  0.38684836 -0.69617335
 -0.63823726 -0.27652598 -0.39549103 -0.80643922 -0.56756021 -0.76744979
 -0.82388788 -0.22843803 -1.22144808 -0.86562831 -0.15218836 -1.41731224
  0.29920895 -0.01057898 -0.62013919  0.62148612  0.05224906 -1.04059701
  0.31216741  0.04762938 -1.65558018  0.24477747  0.09176355 -1.94996406
 -0.31893709 -1.00948211 -0.72494239 -0.57835102 -1.95311576 -1.17614153
 -0.85682186 -2.88773559 -1.54452108 -0.94639191 -2.82984094 -1.87693884
  0.09758081 -0.90737006 -0.90602871  0.20646726 -0.1029913  -1.81695309
  0.07293225 -1.27125199 -1.6010582   0.11187458 -0.86958823 -1.8367992
 -0.0278639  -0.09216031 -0.54524148 -0.80911666 -0.11606108 -1.65991397
 -0.9307598  -0.08435586 -1.49446376  0.20990024  0.18148183 -2.14346589
  0.29712022  0.25005736 -2.0825    ]",4,Rch_Fwr_Bck_LnFwr_R
607,"[-0.14966008 -1.02433259 -0.7437412  -0.08492119 -0.49578999 -0.59770582
 -0.01207689  0.02876043 -0.50546068 -0.10537422  0.40245773 -0.66576559
 -0.6380797  -0.27560739 -0.39672178 -0.85307674 -0.42850568 -0.83356068
 -0.79747465 -0.19603639 -1.29247884 -0.86533162 -0.15295104 -1.41765179
  0.30060781 -0.01124753 -0.61803517  0.34752802 -0.14139351 -1.18512581
  0.24461063  0.06738544 -1.83646865  0.20268321  0.09966194 -2.05329905
 -0.31836162 -1.01316854 -0.72081034 -0.58131837 -1.95806275 -1.17159741
 -0.86308672 -2.89385222 -1.53941199 -0.95295766 -2.83455725 -1.87245176
  0.10050297 -0.90876997 -0.90259067  0.209881   -0.10814634 -1.82112369
  0.07969779 -1.27680913 -1.59596858  0.11877294 -0.87418811 -1.83163585
 -0.03174305 -0.0944509  -0.52548088 -0.74706474 -0.10851135 -1.69849783
 -0.93643151 -0.07167708 -1.56802662  0.18387671  0.13567088 -2.14808444
  0.22937725  0.2815148  -2.06471248]",4,Rch_Fwr_Bck_LnFwr_R
608,"[-2.36966695e-01 -1.23128350e+00 -6.98690272e-01 -1.31832965e-01
 -5.02675435e-01 -5.87796052e-01 -1.40864492e-02  2.40465093e-01
 -5.04452210e-01 -9.58808817e-02  6.27819299e-01 -6.29757035e-01
 -6.33490706e-01 -1.74398873e-01 -3.13572465e-01 -8.90902216e-01
 -5.17522266e-01 -8.11846041e-01 -9.31365807e-01 -2.72150151e-01
 -1.41579716e+00 -1.00394623e+00 -1.79337212e-01 -1.64689034e+00
  3.31677418e-01 -7.76129035e-02 -5.56642349e-01  4.18985290e-01
 -2.26085024e-01 -1.22643879e+00  3.31052747e-01  4.64988943e-02
 -1.97424315e+00  2.77975987e-01  7.51461696e-02 -2.29428213e+00
 -4.38392596e-01 -1.17482403e+00 -7.13970732e-01 -7.28847637e-01
 -2.27801893e+00 -1.22936095e+00 -1.04230339e+00 -3.36906953e+00
 -1.64883073e+00 -1.12324139e+00 -3.32430107e+00 -2.04339367e+00
  6.17036115e-02 -1.14343848e+00 -8.49339071e-01  3.23877241e-01
 -2.03895476e-01 -2.11289183e+00  4.88726525e-01  4.29093925e-01
 -2.97466653e+00  4.82276853e-01  6.24908768e-01 -3.37778632e+00
 -4.76580561e-02  5.62011043e-02 -5.14511018e-01 -9.21811130e-01
 -1.37310227e-01 -1.93936615e+00 -1.08639698e+00 -1.14386784e-01
 -1.72309129e+00  2.34869129e-01  2.14450374e-03 -2.45655284e+00
  3.13104607e-01  1.00934769e-01 -2.40308743e+00]",4,Rch_Fwr_Bck_LnFwr_R
609,"[-0.21001159 -1.26199484 -0.67726299 -0.1129741  -0.50746705 -0.53759499
 -0.00347181  0.25519836 -0.43857704 -0.07620288  0.66443894 -0.5290381
 -0.63330692 -0.16011913 -0.29053366 -0.89023106 -0.56034349 -0.62162501
 -0.94107299 -0.29528885 -1.38536743 -1.02061371 -0.18419895 -1.66417912
  0.34537144 -0.07176045 -0.47595593  0.45592181 -0.25570465 -1.27684854
  0.34740654  0.03605925 -2.02803485  0.28354862 -0.00572017 -2.29958055
 -0.41968336 -1.20720138 -0.69558826 -0.7379207  -2.31055354 -1.24568632
 -1.07721435 -3.40242619 -1.69676623 -1.14226727 -3.34948366 -2.10362701
  0.09608545 -1.17030181 -0.82398426  0.41765692 -0.31080261 -2.05090211
  0.65295354  0.34362391 -3.00284856  0.66075858  0.55358509 -3.42019592
 -0.03461592  0.06462619 -0.45617474 -1.00045635 -0.15107545 -1.91008975
 -1.10617442 -0.11283162 -1.72369777  0.20617327 -0.11268551 -2.45602839
  0.37583067 -0.13447957 -2.41854897]",4,Rch_Fwr_Bck_LnFwr_R
610,"[-2.07982922e-01 -1.26803803e+00 -6.85529433e-01 -1.05649420e-01
 -5.45278929e-01 -4.92544005e-01  8.97163489e-03  1.21236368e-01
 -2.78101876e-01 -7.11855993e-02  5.88412956e-01 -4.36807682e-01
 -6.26518118e-01 -1.39116732e-01 -2.55292520e-01 -8.85996779e-01
 -5.67552416e-01 -7.72849680e-01 -9.55551237e-01 -2.82943992e-01
 -1.44456575e+00 -1.02908533e+00 -1.84990042e-01 -1.67681849e+00
  3.52016483e-01 -7.04368755e-02 -4.49594124e-01  4.59458018e-01
 -2.53549235e-01 -1.25746263e+00  4.09648939e-01  1.48473177e-03
 -2.03434837e+00  3.52703088e-01  5.94361588e-02 -2.14828157e+00
 -4.18225402e-01 -1.21144366e+00 -7.07200672e-01 -7.42396900e-01
 -2.32463849e+00 -1.25350502e+00 -1.08770481e+00 -3.42652265e+00
 -1.70049264e+00 -1.16426569e+00 -3.34690592e+00 -2.10892597e+00
  9.89143597e-02 -1.17687799e+00 -8.30919359e-01  4.21013693e-01
 -3.13206035e-01 -2.06617933e+00  6.57403051e-01  3.46720869e-01
 -3.02816167e+00  6.64233376e-01  6.00074826e-01 -3.43028022e+00
 -2.14023552e-02 -5.08518198e-02 -3.15788596e-01 -9.38044525e-01
 -1.42186650e-01 -1.96381244e+00 -1.12572728e+00 -1.01596014e-01
 -1.80454082e+00  3.02368171e-01  1.26839492e-01 -2.21018819e+00
  3.91480326e-01 -9.43940693e-02 -2.15715587e+00]",4,Rch_Fwr_Bck_LnFwr_R
611,"[-0.13043747 -1.14430533 -0.84955631 -0.08809585 -0.52706027 -0.50179388
  0.01255641  0.12713468 -0.26340945 -0.06106722  0.61854049 -0.38463582
 -0.61967975 -0.12363587 -0.22833154 -0.88728611 -0.56761597 -0.77352532
 -0.95243804 -0.28187296 -1.44709106 -1.02890768 -0.18669293 -1.67847812
  0.35989782 -0.07087441 -0.42235221  0.50269023 -0.2849064  -1.0844065
  0.44467006 -0.04558666 -1.86675352  0.35190039 -0.0063079  -2.10649936
 -0.32120877 -1.07741885 -0.92787345 -0.63240353 -2.23873306 -1.32554025
 -0.9670653  -3.38690462 -1.63084039 -1.06511431 -3.32780329 -2.03254895
  0.15493573 -1.06273167 -0.93589216  0.42555601 -0.31684078 -2.04991729
  0.67647616  0.41798008 -3.17923553  0.68924576  0.71066271 -3.55584203
 -0.01685961 -0.04319541 -0.31045148 -1.00255313 -0.15075467 -1.92432855
 -1.10054708 -0.08878182 -1.75682779  0.33332431  0.0436385  -2.19735951
  0.3193795  -0.22588532 -2.10688114]",4,Rch_Fwr_Bck_LnFwr_R
612,"[-0.09957929 -1.07562156 -0.9059388  -0.06033447 -0.48249813 -0.52379655
  0.01615896  0.13307821 -0.2441714  -0.05330427  0.63822527 -0.33871896
 -0.61886431 -0.12474456 -0.22946696 -0.8856596  -0.56604694 -0.76443379
 -0.94920368 -0.27917185 -1.44342384 -1.02773412 -0.18651286 -1.67737759
  0.36349515 -0.0697344  -0.40819518  0.52062173 -0.32218246 -1.16931865
  0.45093161 -0.00822062 -1.9223991   0.36684749 -0.01739526 -2.05352524
 -0.28855348 -1.01575646 -0.99074892 -0.56752504 -2.19106902 -1.35562699
 -0.8723123  -3.35221912 -1.62982402 -0.97349234 -3.31209584 -2.02786338
  0.18438705 -0.98714364 -0.98620922  0.42807011 -0.32135436 -2.03355538
  0.68570745  0.43475791 -3.26855173  0.7041678   0.74466318 -3.62993942
 -0.01042461 -0.03133472 -0.30181337 -0.9130541  -0.14488416 -1.97234383
 -1.12395055 -0.10560776 -1.79489839  0.34250884  0.03562657 -2.13507473
  0.35984274 -0.25415906 -2.04265051]",4,Rch_Fwr_Bck_LnFwr_R
613,"[-2.65217772e-01 -9.00860617e-01 -1.04136906e+00 -1.17598157e-01
 -3.84616499e-01 -5.56350446e-01  1.96198126e-02  1.51034498e-01
 -1.73273032e-01 -4.52871252e-02  6.55082872e-01 -2.69681127e-01
 -5.91441752e-01 -9.07615772e-02 -1.55925739e-01 -8.78019105e-01
 -5.54563922e-01 -7.50304507e-01 -9.53974064e-01 -2.86122084e-01
 -1.42765841e+00 -1.02612141e+00 -1.86293546e-01 -1.67094351e+00
  3.89784965e-01 -6.51035130e-02 -3.47069126e-01  4.78936458e-01
 -3.00863010e-01 -1.14062437e+00  4.51681902e-01 -2.81817464e-01
 -1.95667379e+00  4.24574600e-01 -2.95578092e-01 -2.19464117e+00
 -4.16615946e-01 -8.23121740e-01 -1.12105127e+00 -7.56428558e-01
 -1.90488468e+00 -1.73335278e+00 -1.12012503e+00 -2.97291602e+00
 -2.24248984e+00 -1.21459992e+00 -2.85221025e+00 -2.63357981e+00
 -8.04598100e-03 -8.36172983e-01 -1.12342826e+00  4.70241383e-01
 -2.73297425e-01 -2.11954426e+00  1.03759187e+00  3.70293851e-01
 -3.32712607e+00  1.06955628e+00  7.41063690e-01 -3.65769057e+00
 -1.46074393e-02  9.73796679e-04 -2.66186281e-01 -9.25388549e-01
 -1.46144662e-01 -1.96250177e+00 -1.12790194e+00 -1.01991816e-01
 -1.80680872e+00  3.92482396e-01 -2.16800329e-01 -2.43768167e+00
  5.88727915e-01 -3.48526260e-01 -2.26430617e+00]",4,Rch_Fwr_Bck_LnFwr_R
614,"[-2.64395278e-01 -9.01987495e-01 -1.03928168e+00 -1.18585051e-01
 -3.83682571e-01 -5.57437615e-01  1.94777888e-02  1.51000500e-01
 -1.72802644e-01 -3.82499701e-02  6.78016993e-01 -2.18210887e-01
 -5.92606847e-01 -9.36196956e-02 -1.58902433e-01 -8.80005378e-01
 -5.57101109e-01 -7.52639883e-01 -9.51859474e-01 -2.84985981e-01
 -1.42482231e+00 -1.02634539e+00 -1.86724570e-01 -1.66705555e+00
  3.89180718e-01 -6.50919033e-02 -3.46730392e-01  5.38273232e-01
 -3.41810133e-01 -9.94627898e-01  3.67291364e-01 -2.85512526e-01
 -1.79019751e+00  3.71782144e-01 -1.29010261e-01 -1.97823661e+00
 -4.16397987e-01 -8.25582639e-01 -1.11834370e+00 -7.60560860e-01
 -1.90907278e+00 -1.71820572e+00 -1.12855645e+00 -2.97934470e+00
 -2.21580987e+00 -1.22508695e+00 -2.86224517e+00 -2.60623760e+00
 -6.99467249e-03 -8.36535258e-01 -1.12158326e+00  4.75234333e-01
 -2.75679885e-01 -2.11509308e+00  1.04820671e+00  3.65571184e-01
 -3.31978889e+00  1.07969875e+00  7.35837126e-01 -3.65062724e+00
 -1.54876586e-02  3.45697116e-03 -2.64956182e-01 -9.82268540e-01
 -1.57102868e-01 -1.92847659e+00 -1.10851227e+00 -1.02169140e-01
 -1.75499675e+00  3.54550881e-01 -1.56884575e-01 -2.16191326e+00
  1.91657846e-01 -2.70596752e-01 -2.02651980e+00]",4,Rch_Fwr_Bck_LnFwr_R
615,"[-0.11967289 -0.97909924 -0.91678075 -0.07459184 -0.38744428 -0.47579378
  0.01622526  0.18293823 -0.05186211 -0.02182229  0.70348413 -0.0866705
 -0.57541865 -0.08114283 -0.1164424  -0.84901107 -0.52068503 -0.71432313
 -0.93658779 -0.2814722  -1.39219208 -1.00449839 -0.18240175 -1.63031813
  0.41594401 -0.06881517 -0.24701079  0.49575714 -0.43193111 -0.71868097
  0.50782311 -0.55337785 -1.50641771  0.38694379 -0.16227173 -1.86381824
 -0.26418465 -0.8980015  -1.00997705 -0.49734541 -1.97490681 -1.6369072
 -0.75620494 -3.03800041 -2.16112125 -0.8100693  -2.92214381 -2.56081788
  0.11934338 -0.91790909 -0.9846591   0.41938404 -0.30872496 -1.98962905
  0.75779362  0.39816983 -3.20886268  0.79933754  0.73495023 -3.53934904
 -0.00647693  0.03742317 -0.14911869 -1.00835629 -0.13682902 -1.86383211
 -1.09206795 -0.12399368 -1.67244826  0.35682971 -0.15674705 -1.98067989
  0.38971188 -0.32997169 -1.86560204]",4,Rch_Fwr_Bck_LnFwr_R
616,"[-1.00586216e-01 -9.81607859e-01 -9.09770004e-01 -5.70432185e-02
 -3.88108637e-01 -4.57898994e-01  1.75986245e-02  1.87007163e-01
 -4.30809021e-02 -1.94640816e-02  7.11638761e-01 -6.09040782e-02
 -5.72466356e-01 -7.68209707e-02 -9.97815097e-02 -8.41896552e-01
 -5.10891452e-01 -6.99682081e-01 -9.33885580e-01 -3.11737759e-01
 -1.30347551e+00 -9.96230674e-01 -1.82053467e-01 -1.62448931e+00
  4.18471328e-01 -6.84399929e-02 -2.33842190e-01  4.59964096e-01
 -4.03910647e-01 -7.34752195e-01  5.72078248e-01 -4.41712851e-01
 -1.52096953e+00  3.88718550e-01 -2.23489796e-01 -1.81837743e+00
 -2.04687277e-01 -9.26841698e-01 -1.00587866e+00 -4.62939217e-01
 -1.96926996e+00 -1.67684205e+00 -7.43583754e-01 -3.00006071e+00
 -2.24298657e+00 -7.96346813e-01 -2.86535149e+00 -2.63796386e+00
  1.20798313e-01 -9.11889843e-01 -9.77641244e-01  4.28975604e-01
 -3.09411318e-01 -1.97742463e+00  7.78450427e-01  3.88968231e-01
 -3.19015746e+00  8.19139922e-01  7.23878677e-01 -3.52041945e+00
 -3.00568293e-03  4.15624100e-02 -1.39055567e-01 -9.31875369e-01
 -1.42232826e-01 -1.89402430e+00 -1.06461936e+00 -9.04809914e-02
 -1.71522774e+00  3.26646440e-01 -2.45712858e-01 -1.98583079e+00
  5.87432642e-01 -4.09767699e-01 -1.89907370e+00]",4,Rch_Fwr_Bck_LnFwr_R
617,"[-8.45701750e-02 -9.83163090e-01 -8.99188683e-01 -4.47851702e-02
 -3.86873220e-01 -4.39506531e-01  1.86103363e-02  1.94577740e-01
 -2.50763620e-02 -1.44582946e-02  7.24093617e-01 -1.97315778e-02
 -5.70472888e-01 -7.42995468e-02 -9.11710025e-02 -8.37958102e-01
 -4.99908883e-01 -6.95534340e-01 -9.30236941e-01 -3.21716304e-01
 -1.25815546e+00 -9.97481258e-01 -1.77757104e-01 -1.61922919e+00
  4.20109831e-01 -6.91814878e-02 -2.27990892e-01  5.13675982e-01
 -4.37646306e-01 -6.86318623e-01  5.92214940e-01 -5.32232189e-01
 -1.46851041e+00  3.85458111e-01 -2.40654915e-01 -1.77878739e+00
 -1.88866415e-01 -9.29573452e-01 -9.96308080e-01 -4.58431166e-01
 -1.96085944e+00 -1.67433712e+00 -7.49151797e-01 -2.98105752e+00
 -2.24727935e+00 -8.02316962e-01 -2.84259976e+00 -2.64017580e+00
  1.25517780e-01 -9.07332920e-01 -9.67615002e-01  4.54250369e-01
 -3.05730811e-01 -1.95688886e+00  8.31069976e-01  3.91312443e-01
 -3.15553814e+00  8.70369669e-01  7.25716434e-01 -3.48701910e+00
  5.39988236e-04  4.82549845e-02 -1.20924556e-01 -8.89971585e-01
 -1.33033012e-01 -1.91443206e+00 -1.07801205e+00 -9.48595416e-02
 -1.73575978e+00  3.27090512e-01 -2.66968181e-01 -1.94057648e+00
  5.76652761e-01 -4.19583293e-01 -1.86259549e+00]",4,Rch_Fwr_Bck_LnFwr_R
618,"[-0.07659051 -0.96910385 -0.88770886 -0.03772608 -0.37697003 -0.42406791
  0.02018994  0.20211535 -0.00694175 -0.00925124  0.72267975  0.02907666
 -0.5669959  -0.0688123  -0.07266998 -0.82756968 -0.48495193 -0.67891483
 -0.92213896 -0.31897316 -1.2468702  -0.9911029  -0.17783469 -1.60260211
  0.42423182 -0.07196316 -0.20479744  0.47375052 -0.4257435  -0.67545569
  0.58037978 -0.52535283 -1.44680476  0.38518579 -0.25509703 -1.72840872
 -0.17712367 -0.9142664  -0.9857297  -0.43887655 -1.93929914 -1.65598324
 -0.72178285 -2.95304608 -2.22204037 -0.77142478 -2.81747619 -2.61279037
  0.1265338  -0.89145201 -0.95218856  0.45352462 -0.30427709 -1.93781236
  0.82874868  0.37495352 -3.13243472  0.87027486  0.70764088 -3.46006792
  0.00366352  0.05699696 -0.10312147 -0.9106672  -0.15175902 -1.86747459
 -1.07187709 -0.09873134 -1.70777837  0.32741353 -0.291901   -1.89152776
  0.58301278 -0.42997878 -1.82429366]",4,Rch_Fwr_Bck_LnFwr_R
619,"[-0.06205108 -0.95462929 -0.87689981 -0.02829556 -0.36698959 -0.40792844
  0.02266341  0.20945165  0.01383351 -0.00707973  0.71993206  0.06636868
 -0.56488923 -0.06546164 -0.06018807 -0.81980416 -0.47375846 -0.66865939
 -0.91639384 -0.31742491 -1.23803051 -0.98249761 -0.1766266  -1.59474251
  0.42710573 -0.07451715 -0.18614038  0.48783499 -0.43946107 -0.64065962
  0.57711854 -0.53945548 -1.40899912  0.37233396 -0.26570105 -1.68505964
 -0.16005575 -0.89829142 -0.97846743 -0.42434362 -1.92257229 -1.63056899
 -0.70926894 -2.93533223 -2.17959149 -0.75844725 -2.80550053 -2.56891984
  0.13411576 -0.8766875  -0.93653685  0.45454662 -0.30134481 -1.92189237
  0.8218729   0.36333682 -3.11660599  0.86557303  0.69528641 -3.44072913
  0.00792739  0.06531408 -0.08358849 -0.90737973 -0.14270003 -1.8599187
 -1.05776695 -0.09741061 -1.68514195  0.30526647 -0.30087025 -1.85414695
  0.55270997 -0.43320638 -1.79257629]",1,Rch_Fwr_Bck_LnFwr_R
620,"[-0.06051764 -0.94641777 -0.87007635 -0.02571465 -0.35942366 -0.39544403
  0.02496135  0.21566867  0.03076189 -0.00670538  0.71664241  0.09808312
 -0.56285431 -0.06337203 -0.0519181  -0.81458543 -0.46717263 -0.66171092
 -0.91307966 -0.31642854 -1.23307638 -0.98120614 -0.17676935 -1.58496671
  0.42994968 -0.07666311 -0.170929    0.48211707 -0.45087928 -0.61465638
  0.57284404 -0.54458982 -1.38085513  0.37543684 -0.27766683 -1.63355376
 -0.15853099 -0.89024452 -0.97215647 -0.42227221 -1.9109195  -1.62149045
 -0.70652731 -2.92000156 -2.16808621 -0.75341337 -2.79143467 -2.55667331
  0.13352565 -0.86723874 -0.92751075  0.45603762 -0.29876828 -1.9108247
  0.82636343  0.3574135  -3.1030552   0.87222039  0.68939801 -3.42518099
  0.01024287  0.07218433 -0.06755949 -1.01087736 -0.13471044 -1.7934535
 -1.0788668  -0.1853572  -1.54693347  0.34085243 -0.26177564 -1.79738044
  0.55992489 -0.45507604 -1.72446823]",1,Rch_Fwr_Bck_LnFwr_R
621,"[-0.05744645 -0.94019189 -0.85314182 -0.02272073 -0.35411792 -0.37902054
  0.02675455  0.22034967  0.04280151 -0.00605199  0.71390502  0.1247461
 -0.56126845 -0.06143509 -0.04239197 -0.80816838 -0.46030375 -0.65256632
 -0.90805372 -0.31478949 -1.22609305 -0.9773946  -0.17634793 -1.57718522
  0.43216145 -0.07812948 -0.15561005  0.47376664 -0.4638549  -0.58403834
  0.56534607 -0.54315316 -1.34756466  0.38116187 -0.29485518 -1.59206161
 -0.15530145 -0.88480699 -0.95333865 -0.41084903 -1.89948533 -1.60405785
 -0.68701763 -2.90243971 -2.15232613 -0.72993618 -2.77401021 -2.53978451
  0.13375266 -0.86044275 -0.91131994  0.45221831 -0.2988374  -1.89178975
  0.81768947  0.34910764 -3.08061045  0.8650092   0.67847305 -3.4015962
  0.01225976  0.07715362 -0.05435704 -0.92922794 -0.14460098 -1.82185013
 -1.0712567  -0.15340452 -1.61858327  0.33444871 -0.27369388 -1.75613682
  0.58560651 -0.4711609  -1.68994345]",1,Rch_Fwr_Bck_LnFwr_R
